ID	Gene Symbol
merck2-AF025533_s_at	LILRB3
merck2-AF026291_at	CCT4
merck2-AF026850_at	COX15
merck2-AF026941_a_at	RSAD2
merck2-AF026943_at	IFIT3
merck2-AF027150_at	GEMIN2
merck2-AF027302_at	ABCF1
merck2-AF027964_at	SMAD2
merck2-AF029674_at	CREB3
merck2-AF029689_at	CRYZL1
merck2-AF030108_at	RGS5
merck2-AF030234_at	SCAF11
merck2-AF030403_a_at	STK39
merck2-AF030409_at	SLC9A6
merck2-AF031383_at	MED7
merck2-AF033383_at	KCNG1
merck2-AF034771_at	KIR2DL4 LOC100287534
merck2-AF035013_at	CDK20
merck2-AF035023_at	IGHV3-48
merck2-AF035031_x_at	IGKV3D-15
merck2-AF035036_x_at	
merck2-AF035296_at	
merck2-AF035298_at	TJP1
merck2-AF035311_at	KPNA1
merck2-AF035594_at	PRKCA
merck2-AF036613_a_at	GTF2I GTF2IP1 LOC100093631
merck2-AF036905_at	LAT
merck2-AF036921_x_at	
merck2-AF038554_at	DENR
merck2-AF039217_at	INVS
merck2-AF039652_at	RNASEH1
merck2-AF040990_at	ROBO1
merck2-AF041081_s_at	HERC2P2 HERC2P9
merck2-AF041209_at	MID1
merck2-AF041432_at	TRAPPC3
merck2-AF042386_at	PPIE
merck2-AF043244_at	NOL3
merck2-AF043294_at	BUB1
merck2-AF043325_at	NMT2
merck2-AF043453_at	SNX2
merck2-AF046888_s_at	
merck2-AF047020_at	AMACR
merck2-AF047711_at	RASAL2
merck2-AF050655_at	TAC1
merck2-AF052097_at	FBXL5
merck2-AF052164_a_at	UBC
merck2-AF052183_a_at	WDR77
merck2-AF052185_at	ATPAF2
merck2-AF052186_at	ATP5S
merck2-AF053640_at	
merck2-AF054182_at	PMPCB
merck2-AF054589_at	MDFIC
merck2-AF054993_at	SNAP91
merck2-AF055013_at	GNAI1
merck2-AF055033_at	IGFBP5
merck2-AF056618_at	ZNF215
merck2-AF056717_at	ASH2L
merck2-AF056979_at	IFNGR1
merck2-AF057352_x_at	IGF2BP2
merck2-AF059195_a_at	MAFG
merck2-AF059195_at	MAFG
merck2-AF060225_at	VTA1
merck2-AF060502_at	PEX10
merck2-AF061749_at	DNAJA3
merck2-AF061958_at	PPP1R8
merck2-AF062248_at	
merck2-AF062248_x_at	
merck2-AF063564_at	
merck2-AF063564_x_at	
merck2-AF063594_at	ING4
merck2-AF063608_at	KIF5A
merck2-AF063822_at	TRPC4
merck2-AF064849_at	TUBB4B
merck2-AF064849_x_at	TUBB4B
merck2-AF068846_a_at	
merck2-AF069765_a_at	SRP72
merck2-AF070527_at	TLN2
merck2-AF070537_s_at	
merck2-AF070541_at	LOC284244
merck2-AF070544_at	SLC2A1
merck2-AF070622_at	ZMIZ1
merck2-AF070630_at	NADK
merck2-AF070634_at	AZIN1
merck2-AF073920_at	RGS6
merck2-AF073958_at	SOCS5
merck2-AF074000_at	LGALS8
merck2-AF075020_a_at	ANKRD50
merck2-AF076199_at	
merck2-AF076199_x_at	
merck2-AF077053_at	TAF9B
merck2-AF077200_at	POMP
merck2-AF077298_at	PRSS12
merck2-AF078856_at	NSFL1C
merck2-AF078866_a_at	SURF4
merck2-AF080158_at	IKBKB
merck2-AF080216_at	BCL11A
merck2-AF080255_at	TTF2
merck2-AF080470_at	PLDN
merck2-AF080569_at	DNAJB6
merck2-AF080597_s_at	
merck2-AF081258_at	CDYL
merck2-AF081496_at	BUB3
merck2-AF082283_at	BCL10
merck2-AF083033_at	PRKRA
merck2-AF083068_at	PARP3
merck2-AF083190_at	DNAJC8
merck2-AF084521_at	ARFGEF2
merck2-AF085356_at	SNRNP200
merck2-AF085412_at	SLC6A5
merck2-AF085847_x_at	
merck2-AF085889_at	
merck2-AF085974_at	
merck2-AF085974_x_at	
merck2-AF086016_at	NRP1
merck2-AF086065_at	KIAA0319
merck2-AF086141_at	BCL2L11
merck2-AF086192_at	GPX8
merck2-AF086269_at	
merck2-AF086348_at	NAV1
merck2-AF086381_at	NFIA
merck2-AF086385_at	GABRE
merck2-AF086462_at	C10orf58
merck2-AF086500_at	FZD8
merck2-AF086515_at	SRSF11
merck2-AF086914_a_at	SRPRB
merck2-AF087856_at	NCOR1
merck2-AF087862_at	RHOJ
merck2-AF087889_at	
merck2-AF087891_at	BID
merck2-AF087907_a_at	SSR3
merck2-AF088030_at	DLGAP4
merck2-AF088032_s_at	SDHAP1 SDHAP2
merck2-AF088037_at	ARHGEF19
merck2-AF088053_at	EARS2
merck2-AF088059_a_at	E2F6
merck2-AF090693_at	CELF2
merck2-AF091076_a_at	NHP2L1
merck2-AF091091_at	PGLS
merck2-AF092132_a_at	PAK2 LOC646214
merck2-AF092132_at	PAK2
merck2-AF092135_at	EID1
merck2-AF092563_at	SMC2
merck2-AF097025_at	NFS1
merck2-AF097518_at	SLC22A7
merck2-AF097709_at	HTRA1
merck2-AF098158_at	TPX2
merck2-AF100751_at	FKBP7
merck2-AF100752_at	VCP
merck2-AF102177_at	VPS54
merck2-AF102694_at	GRAP2
merck2-AF103383_at	
merck2-AF103479_at	
merck2-AF103799_at	DFFA
merck2-AF104243_at	MSH4
merck2-AF106862_at	ZHX1
merck2-AF107242_s_at	
merck2-AF108830_at	DYRK1A
merck2-AF109196_at	CLIC4
merck2-AF109683_a_at	LAIR1
merck2-AF110642_at	HDGFRP3
merck2-AF110775_at	CWC15
merck2-AF111112_at	
merck2-AF111112_x_at	
merck2-AF113018_at	
merck2-AF113127_at	TMBIM4
merck2-AF113222_at	ATP6V1H
merck2-AF113696_at	
merck2-AF115266_at	OPRL1
merck2-AF116608_at	YOD1
merck2-AF116639_at	C14orf2
merck2-AF118887_at	VAV3
merck2-AF119836_at	RAB6A
merck2-AF119836_s_at	
merck2-AF119840_at	ALB
merck2-AF122827_a_at	NF2
merck2-AF122827_at	NF2
merck2-AF123759_a_at	CLN8
merck2-AF123761_at	CLN8
merck2-AF124434_at	DCAF6
merck2-AF125099_at	ZNF706
merck2-AF126404_at	CUL2
merck2-AF128536_at	PACSIN2
merck2-AF129457_at	
merck2-AF129512_at	IKZF3
merck2-AF130470_at	SERPINI2
merck2-AF131738_x_at	
merck2-AF131740_a_at	KCMF1
merck2-AF131744_at	FAM135B
merck2-AF131755_at	LARP4
merck2-AF131763_at	ZXDC
merck2-AF131776_at	CAMK2B
merck2-AF131787_at	LOC100506527
merck2-AF133425_at	TSPAN1
merck2-AF134412_at	ABO
merck2-AF135160_at	MRPL42
merck2-AF135593_at	VPS41
merck2-AF136975_at	SERP1
merck2-AF137334_at	ADAM28
merck2-AF139077_at	TIMMDC1
merck2-AF139625_at	CENPJ
merck2-AF139625_s_at	CENPJ
merck2-AF140242_at	
merck2-AF140501_at	POLI
merck2-AF141201_at	UFD1L
merck2-AF141307_a_at	HTRA2
merck2-AF141307_at	
merck2-AF141870_at	ILF3
merck2-AF143886_at	
merck2-AF146192_at	MRPS30
merck2-AF146277_at	CD2AP
merck2-AF146747_a_at	CD177
merck2-AF147306_at	TMEM68
merck2-AF147421_at	C14orf128
merck2-AF150391_at	
merck2-AF150733_at	TOMM7
merck2-AF151035_s_at	
merck2-AF151057_at	AASDHPPT
merck2-AF151061_at	PDZD11
merck2-AF151062_a_at	VTA1
merck2-AF151072_at	RNF181
merck2-AF151858_at	TMED5
merck2-AF155101_at	ZNF202
merck2-AF157324_a_at	RER1
merck2-AF161409_at	C9orf80
merck2-AF161442_at	LOC100505976
merck2-AF161459_at	C9orf114
merck2-AF161495_at	ASF1A
merck2-AF161497_at	CWC15
merck2-AF161502_a_at	UBE2J1
merck2-AF161505_at	STXBP6
merck2-AF161522_at	CLDND1
merck2-AF161536_at	UQCR10
merck2-AF165531_at	GGA2
merck2-AF166492_at	RAB6B
merck2-AF167994_at	RPA1
merck2-AF170583_at	EHF
merck2-AF171063_at	DDX20
merck2-AF171877_at	CPSF3
merck2-AF172818_at	EIF2A
merck2-AF173378_at	MRTO4
merck2-AF173867_at	GMEB2
merck2-AF173901_a_at	HEY2
merck2-AF173937_a_at	NENF
merck2-AF173937_at	NENF
merck2-AF174049_at	SKAP2
merck2-AF175409_at	AJAP1
merck2-AF176008_at	MTCH2
merck2-AF177171_at	TMOD3
merck2-AF177292_at	CMYA5
merck2-AF177862_a_at	HN1
merck2-AF180476_at	CNOT8
merck2-AF180919_at	DBR1
merck2-AF182038_at	HBP1
merck2-AF182292_at	LSM6
merck2-AF184764_at	
merck2-AF184764_x_at	
merck2-AF187813_s_at	
merck2-AF189011_at	DROSHA
merck2-AF191655_a_at	NUDT4
merck2-AF194971_at	LINC00476
merck2-AF196489_x_at	HLA-C HLA-E
merck2-AF197569_at	PBRM1
merck2-AF197898_at	NLK
merck2-AF199598_at	KCNIP2
merck2-AF200193_at	BACE1
merck2-AF201290_at	TSC22D2
merck2-AF201937_at	OSTC
merck2-AF201937_x_at	OSTC
merck2-AF201949_at	RSL24D1
merck2-AF202890_at	APOA5
merck2-AF205718_at	PINX1
merck2-AF208110_at	IL17RB
merck2-AF208849_at	MRPL35
merck2-AF212240_at	MS4A6A
merck2-AF212829_at	KCNK9
merck2-AF214561_at	KCNMB3
merck2-AF216648_at	LRBA
merck2-AF217743_at	PCDHB18
merck2-AF217745_at	PCDHB13
merck2-AF217757_at	PCDHB16
merck2-AF217978_at	STK11
merck2-AF217996_at	HSPBP1
merck2-AF219994_at	AMBN
merck2-AF220190_at	ACTR10
merck2-AF220492_at	ZNF267
merck2-AF221098_at	RALGPS1
merck2-AF222747_at	RANBP17
merck2-AF222980_at	DISC1 TSNAX-DISC1
merck2-AF223357_at	CSNK1G1
merck2-AF224468_a_at	ASPH
merck2-AF224741_at	CLCN7
merck2-AF225416_at	SPC25
merck2-AF229181_at	WSB2
merck2-AF229796_at	GOSR2
merck2-AF229832_at	CHMP5
merck2-AF229832_x_at	CHMP5
merck2-AF231995_s_at	
merck2-AF231998_at	
merck2-AF232930_at	COL4A3BP
merck2-AF237771_at	PARVA
merck2-AF239923_at	RHOF
merck2-AF246705_at	
merck2-AF246998_at	TNFRSF19
merck2-AF250309_a_at	IL17RB
merck2-AF250731_at	SDCCAG8
merck2-AF251055_at	FBXO38
merck2-AF251061_at	NCALD
merck2-AF255443_at	CRNKL1
merck2-AF255565_at	SP100
merck2-AF255649_a_at	WHSC1L1
merck2-AF255649_at	
merck2-AF257473_at	BHMT2
merck2-AF257659_a_at	CALU
merck2-AF257659_at	CALU
merck2-AF257737_at	DNAH9
merck2-AF261092_a_at	ABCF2
merck2-AF261717_x_at	SAR1A
merck2-AF261943_a_at	NOX4
merck2-AF262405_at	CASK
merck2-AF262973_x_at	KIR3DL1 KIR3DL2 KIR2DL1 KIR2DL2 KIR2DL3
merck2-AF263744_at	ERBB2IP
merck2-AF265442_at	CBWD5
merck2-AF265442_s_at	
merck2-AF267780_at	
merck2-AF268385_at	KLHDC10
merck2-AF269133_a_at	IL21R
merck2-AF274957_at	RAB18
merck2-AF275269_at	NANOS1
merck2-AF275803_at	CACYBP
merck2-AF275803_x_at	CACYBP
merck2-AF277174_at	EGLN1
merck2-AF277180_a_at	MRPS10
merck2-AF279611_at	CYSLTR2
merck2-AF281287_a_at	PECAM1
merck2-AF282245_at	APP
merck2-AF282885_at	HPSE2
merck2-AF283771_at	
merck2-AF284436_at	IL1RAPL2
merck2-AF285758_a_at	KARS
merck2-AF287261_a_at	SETD8
merck2-AF288288_at	MRS2
merck2-AF289556_a_at	B4GALT5
merck2-AF289584_at	NKD1
merck2-AF289590_at	LOC100130744
merck2-AF292100_at	DCUN1D1
merck2-AF296658_at	UBE2J2
merck2-AF297090_at	DSC3
merck2-AF297660_at	RAB10
merck2-AF303887_at	PARVB
merck2-AF305686_at	C17orf75
merck2-AF305817_at	STX16
merck2-AF308803_at	VPS33B
merck2-AF309653_at	MS4A7
merck2-AF311338_a_at	TMEM107
merck2-AF312211_at	PAPOLG
merck2-AF313465_at	SLC4A9
merck2-AF313619_at	PAQR8
merck2-AF314542_at	TCEAL4
merck2-AF315093_x_at	
merck2-AF316855_s_at	
merck2-AF316873_at	PINK1
merck2-AF318059_at	MED28
merck2-AF318331_a_at	EPS8L2
merck2-AF318339_a_at	WHSC1L1
merck2-AF318350_at	TTYH3
merck2-AF318353_at	MAN1C1
merck2-AF318361_a_at	SRA1
merck2-AF318362_at	CHTOP
merck2-AF321442_at	ARV1
merck2-AF322916_at	UACA
merck2-AF323665_at	OCIAD1
merck2-AF323728_a_at	OSBPL6
merck2-AF324064_a_at	SPTBN4
merck2-AF327560_at	MFAP3L
merck2-AF329266_at	CELF5
merck2-AF332199_at	LRRC1
merck2-AF332595_at	COG3
merck2-AF333704_at	CSMD1
merck2-AF338233_at	CTAGE5
merck2-AF338728_at	SYAP1
merck2-AF339085_at	
merck2-AF339085_x_at	
merck2-AF339086_s_at	
merck2-AF339775_at	ASPH
merck2-AF343659_a_at	FCRL4
merck2-AF343666_at	
merck2-AF344428_s_at	
merck2-AF345332_at	RBM12
merck2-AF345896_at	DTL
merck2-AF346606_at	RNASEH2C
merck2-AF352832_at	HSPA8
merck2-AF353991_at	TM2D2
merck2-AF354295_at	FCAMR
merck2-AF356519_at	DNAH8
merck2-AF359418_x_at	
merck2-AF361220_at	BCAS4
merck2-AF363367_at	CADM3
merck2-AF364547_at	MCEE
merck2-AF368902_at	RGS10
merck2-AF373290_at	ABCA6
merck2-AF378757_at	PLXDC2
merck2-AF379633_x_at	
merck2-AF379635_s_at	
merck2-AF379636_s_at	
merck2-AF380578_at	THUMPD2
merck2-AF385587_at	CHRM1
merck2-AF391805_at	
merck2-AF395707_a_at	ORMDL2
merck2-AF395908_at	ABCC12
merck2-AF400226_a_at	
merck2-AF400487_at	IPW
merck2-AF400595_at	CLEC7A
merck2-AF400667_at	PPP3R2
merck2-AF408729_x_at	
merck2-AF411516_at	NUP35
merck2-AF417165_at	NT5C1B
merck2-AF419331_at	LOC100505793
merck2-AF419616_x_at	
merck2-AF420470_a_at	SNX13
merck2-AF420602_at	BRE
merck2-AF439977_at	C7orf13
merck2-AF442487_at	DNER
merck2-AF444143_at	ATL1
merck2-AF447585_s_at	
merck2-AF452712_at	BNIP3L
merck2-AF455052_at	SLC35C2
merck2-AF455816_at	METTL21B
merck2-AF456425_a_at	DCUN1D1
merck2-AF458985_at	NANOS1
merck2-AF459027_at	FCRL3
merck2-AF460744_at	
merck2-AF465484_a_at	CACNA1C
merck2-AF468300_a_at	ARID1B
merck2-AF490510_at	NDNL2
merck2-AF491781_a_at	OSBPL3
merck2-AF493873_x_at	GNG5
merck2-AF493921_at	RHEB
merck2-AF493930_at	RGS7
merck2-AF493935_at	RGS13
merck2-AF498942_at	RAB7A
merck2-AF498944_at	RAB9A
merck2-AF498962_s_at	
merck2-AF498969_at	RND3
merck2-AF506797_at	ATP1A4
merck2-AF508906_at	
merck2-AF508978_at	MTA1
merck2-AF512447_at	
merck2-AF512499_s_at	ST13 ST13P4
merck2-AF515447_at	MIER1
merck2-AF516602_at	ST3GAL4
merck2-AF516753_at	APITD1 APITD1-CORT
merck2-AF520419_at	LOC100287366
merck2-AF521016_at	APITD1-CORT CORT
merck2-AF521016_s_at	
merck2-AF521560_at	
merck2-AF521560_x_at	TAC4
merck2-AF522251_x_at	HLA-DPB1 HLA-DRB1 HLA-DRB3 HLA-DRB4 HLA-DRB5 HLA-DRB6 LOC100293977 LOC100509582 LOC100507709 LOC100507714
merck2-AF523359_at	HNMT
merck2-AF527533_at	ZNRF2
merck2-AF527533_x_at	ZNRF2
merck2-AF528529_at	BOD1L
merck2-AF532848_at	
merck2-AF532848_x_at	
merck2-AF532855_at	
merck2-AF532855_x_at	
merck2-AF533705_at	CMYA5
merck2-AF533876_a_at	BRSK2
merck2-AF536829_at	C11orf31
merck2-AF536980_at	PDE4D
merck2-AF542548_at	AHSA2
merck2-AF546872_at	PACRG
merck2-AF547097_x_at	VPS37A
merck2-AI000658_a_at	SCAF11
merck2-AI000658_at	
merck2-AI001896_at	EIF3F
merck2-AI002913_at	INTS4
merck2-AI003348_at	NMNAT2
merck2-AI003915_at	
merck2-AI005185_a_at	RAB20
merck2-AI016654_at	TTC9
merck2-AI017981_at	ATP8A2
merck2-AI018143_at	UGCG
merck2-AI022921_a_at	
merck2-AI023314_at	ELK4
merck2-AI023396_at	C14orf159
merck2-AI025103_at	
merck2-AI025122_at	
merck2-AI025786_at	BFAR
merck2-AI026709_at	
merck2-AI027509_a_at	SSR3
merck2-AI028329_at	DHX34
merck2-AI028563_at	DCP2
merck2-AI031957_at	ERO1LB
merck2-AI033832_a_at	TBXAS1
merck2-AI033832_at	
merck2-AI038089_at	PRDM2
merck2-AI038284_a_at	HMGCR
merck2-AI038783_at	ACAP2
merck2-AI039450_at	ERVK3-1
merck2-AI040329_at	NOVA2
merck2-AI041726_at	
merck2-AI041743_at	
merck2-AI041852_at	
merck2-AI042181_at	VAMP7
merck2-AI051196_a_at	LRP1
merck2-AI051542_at	ZBTB40
merck2-AI052130_at	TMEM45B
merck2-AI052244_a_at	PDXDC1
merck2-AI052567_a_at	OPA1
merck2-AI052799_at	
merck2-AI052799_x_at	
merck2-AI053433_at	
merck2-AI053433_x_at	
merck2-AI056386_at	GATAD1
merck2-AI073396_at	
merck2-AI073403_x_at	
merck2-AI079637_at	HOOK3
merck2-AI079923_at	
merck2-AI080288_at	FOXD1
merck2-AI081122_a_at	ANXA11
merck2-AI081526_at	LOC100506219
merck2-AI083606_a_at	CRIPT
merck2-AI083899_a_at	TMEM121
merck2-AI084235_at	
merck2-AI084383_at	PKP2
merck2-AI085561_at	
merck2-AI085940_s_at	
merck2-AI087914_a_at	CAPRIN1
merck2-AI091276_at	
merck2-AI091280_a_at	SFPQ
merck2-AI092045_at	RDH13
merck2-AI097075_at	ARAF
merck2-AI097648_at	ASTN1
merck2-AI123180_at	NCOA1
merck2-AI123328_at	
merck2-AI125130_at	ZC3H13
merck2-AI125404_at	
merck2-AI126238_at	
merck2-AI126238_x_at	
merck2-AI126470_at	LOC100507190
merck2-AI126618_at	KHDRBS1
merck2-AI126777_at	
merck2-AI127918_a_at	FGFR2
merck2-AI127918_at	
merck2-AI141003_at	SP110
merck2-AI141736_at	PCID2
merck2-AI142098_at	NDUFA10
merck2-AI142118_at	
merck2-AI142128_at	UBR3
merck2-AI143472_at	ASB9
merck2-AI143655_at	
merck2-AI143865_at	
merck2-AI144436_at	SF3A3
merck2-AI146812_at	
merck2-AI147360_at	DDX42
merck2-AI147879_at	
merck2-AI149996_at	ADRM1
merck2-AI150942_at	GM2A
merck2-AI159796_at	LOC400027
merck2-AI160614_at	SLAIN2
merck2-AI167680_a_at	CLUAP1
merck2-AI168016_at	WNK1
merck2-AI168177_at	FUT8
merck2-AI168373_at	KRT77
merck2-AI174982_at	FGB
merck2-AI183417_at	
merck2-AI183950_at	LEPROT
merck2-AI184252_at	ELF2
merck2-AI184689_x_at	ID4
merck2-AI185843_at	
merck2-AI187879_at	RRM1
merck2-AI188340_at	UACA
merck2-AI188340_x_at	UACA
merck2-AI188382_at	FLT1
merck2-AI188382_x_at	FLT1
merck2-AI188454_x_at	
merck2-AI188516_at	
merck2-AI189305_at	MAN1A2
merck2-AI192627_at	PPP3CB
merck2-AI192919_a_at	CTNNA1
merck2-AI198301_a_at	FAM19A5
merck2-AI200816_at	
merck2-AI201173_s_at	HMGN1
merck2-AI201749_at	
merck2-AI201749_x_at	
merck2-AI203248_at	SLC25A33
merck2-AI204209_at	
merck2-AI205643_at	PI4KB
merck2-AI206560_at	CREBZF
merck2-AI207202_at	CDK6
merck2-AI209094_at	LOC100507480
merck2-AI216119_at	
merck2-AI217876_x_at	
merck2-AI218267_at	
merck2-AI218296_at	RGS6
merck2-AI218436_a_at	FKRP
merck2-AI219887_at	INPP5A
merck2-AI220091_at	MLF1
merck2-AI220091_x_at	MLF1
merck2-AI220661_at	OPHN1
merck2-AI220661_x_at	OPHN1
merck2-AI220707_x_at	
merck2-AI222186_at	MIB2
merck2-AI222793_s_at	
merck2-AI223270_at	
merck2-AI239760_at	
merck2-AI240018_at	
merck2-AI240862_at	ADAM8
merck2-AI241986_at	C5orf13
merck2-AI242115_at	
merck2-AI244456_at	IGFBP5
merck2-AI245525_at	
merck2-AI245841_at	
merck2-AI246036_at	LUM
merck2-AI247169_x_at	
merck2-AI249177_at	
merck2-AI249998_s_at	
merck2-AI251165_at	
merck2-AI251212_at	
merck2-AI251403_x_at	
merck2-AI251559_at	UBE4A
merck2-AI251563_at	
merck2-AI251914_a_at	KAT6B
merck2-AI252339_at	
merck2-AI252845_at	
merck2-AI262636_at	UQCRC2
merck2-AI264172_at	
merck2-AI264448_at	HSDL1
merck2-AI264554_at	
merck2-AI265954_at	SP3
merck2-AI265954_x_at	SP3
merck2-AI267881_at	KIFAP3
merck2-AI268094_at	CA13
merck2-AI268559_at	
merck2-AI271559_at	
merck2-AI274244_at	TRUB1
merck2-AI274827_at	
merck2-AI275518_at	
merck2-AI276889_a_at	NEK6
merck2-AI277584_at	SPSB1
merck2-AI278170_at	
merck2-AI278170_x_at	
merck2-AI278965_at	
merck2-AI279269_at	
merck2-AI279555_at	FOXN3
merck2-AI279593_at	
merck2-AI279593_x_at	PAH
merck2-AI281015_at	SLC2A12
merck2-AI281420_at	
merck2-AI283000_at	NARS2
merck2-AI283400_at	SPTBN1
merck2-AI283435_at	
merck2-AI287629_at	SH3D21
merck2-AI287629_x_at	SH3D21
merck2-AI288607_at	
merck2-AI288796_at	LOC100507675
merck2-AI290796_at	
merck2-AI291290_at	MTUS2
merck2-AI291480_at	
merck2-AI291835_at	HYI
merck2-AI300446_at	
merck2-AI300500_at	YY1
merck2-AI300562_at	RBM5
merck2-AI301192_at	NCOR1
merck2-AI301192_x_at	NCOR1
merck2-AI301474_at	
merck2-AI301921_a_at	
merck2-AI302379_at	UQCR11
merck2-AI307239_a_at	NAA25
merck2-AI307251_at	
merck2-AI307269_x_at	
merck2-AI307275_a_at	RNF139
merck2-AI307698_at	NCOA4
merck2-AI307698_x_at	NCOA4
merck2-AI332306_at	MEX3D
merck2-AI336057_a_at	URB1
merck2-AI336559_at	C7orf64
merck2-AI336559_x_at	C7orf64
merck2-AI337183_at	
merck2-AI337220_at	
merck2-AI337436_at	ADAT3
merck2-AI337584_at	
merck2-AI340341_at	
merck2-AI341552_a_at	RNF10
merck2-AI341747_a_at	RNF167
merck2-AI341827_at	
merck2-AI342364_at	CPXM2
merck2-AI342698_at	
merck2-AI343377_at	DIMT1
merck2-AI344189_at	LINC00261
merck2-AI344641_at	GRHPR
merck2-AI344859_s_at	
merck2-AI345455_a_at	LOC100129387
merck2-AI345952_at	
merck2-AI346432_at	MINA
merck2-AI346522_a_at	
merck2-AI346596_at	CIDECP
merck2-AI346596_x_at	
merck2-AI347156_at	KLF13
merck2-AI347944_a_at	
merck2-AI348003_at	TOP2B
merck2-AI348152_at	GRK5
merck2-AI350399_at	HCN4
merck2-AI354348_at	
merck2-AI354348_x_at	
merck2-AI355051_at	ZMAT2
merck2-AI355127_at	DGCR8
merck2-AI356220_at	DLL3
merck2-AI356733_s_at	
merck2-AI357412_at	
merck2-AI357640_at	FAM53A
merck2-AI359419_at	LOC645321
merck2-AI359618_at	MTA3
merck2-AI360372_at	CACNG7
merck2-AI361558_at	
merck2-AI361680_RC_at	
merck2-AI363439_at	POLR2J3
merck2-AI366552_at	
merck2-AI367097_at	TRIM47
merck2-AI367289_at	
merck2-AI367289_x_at	
merck2-AI368707_at	
merck2-AI371054_at	
merck2-AI373180_at	
merck2-AI373180_s_at	
merck2-AI374742_at	
merck2-AI375128_at	FSD2
merck2-AI375527_at	
merck2-AI375915_at	
merck2-AI376244_at	MMP14
merck2-AI376244_x_at	
merck2-AI377192_at	FAM69C
merck2-AI377384_at	
merck2-AI377886_at	ZNF167
merck2-AI378688_x_at	
merck2-AI378794_at	
merck2-AI379197_at	
merck2-AI379524_at	NFIA
merck2-AI380393_at	MMS19
merck2-AI380945_at	TRIM7
merck2-AI381225_at	ZNF219
merck2-AI381260_at	PLAA
merck2-AI381544_at	
merck2-AI382195_at	
merck2-AI382268_at	BACH2
merck2-AI393246_RC_at	CD2AP
merck2-AI393361_at	
merck2-AI399709_at	BAZ2B
merck2-AI400235_at	FBN1
merck2-AI400292_at	
merck2-AI401296_at	CDKN2D
merck2-AI401812_at	
merck2-AI417194_at	
merck2-AI418514_RC_at	
merck2-AI418662_at	
merck2-AI418662_x_at	
merck2-AI420200_at	
merck2-AI420200_x_at	
merck2-AI420375_at	SSR3
merck2-AI420375_x_at	SSR3
merck2-AI420515_a_at	VSTM4
merck2-AI420884_at	
merck2-AI421469_at	
merck2-AI422008_at	
merck2-AI422008_x_at	
merck2-AI424278_at	IPO9
merck2-AI424825_at	
merck2-AI431558_x_at	MFI2-AS1
merck2-AI432324_at	CREBBP
merck2-AI432324_x_at	CREBBP
merck2-AI435302_a_at	TSN
merck2-AI439011_at	MCL1
merck2-AI439710_x_at	
merck2-AI452685_at	MGAT3
merck2-AI457637_x_at	
merck2-AI457942_at	
merck2-AI459203_s_at	
merck2-AI467842_at	NIPBL
merck2-AI468220_at	PIGX
merck2-AI468791_at	
merck2-AI469348_at	HIBADH
merck2-AI470082_at	TSC22D3
merck2-AI471729_at	
merck2-AI472132_a_at	ZNRF2
merck2-AI472587_at	
merck2-AI473874_at	FAM45B
merck2-AI474866_at	
merck2-AI478154_at	TRIO
merck2-AI478547_at	SH3BGRL
merck2-AI478717_at	
merck2-AI478811_at	EMCN
merck2-AI479264_at	IMMP2L
merck2-AI480237_at	MRPL35
merck2-AI492026_at	THY1
merck2-AI492026_x_at	THY1
merck2-AI492173_at	ANKRD23
merck2-AI492173_s_at	
merck2-AI494075_at	LOC389834
merck2-AI494075_x_at	LOC389834
merck2-AI494374_at	
merck2-AI521029_a_at	BBS2
merck2-AI521153_at	RASGRP3
merck2-AI535728_at	RPS6KA3
merck2-AI536674_at	
merck2-AI537528_at	
merck2-AI537528_x_at	LOC100288366
merck2-AI554920_at	KRAS
merck2-AI554920_x_at	KRAS
merck2-AI559441_at	PCF11
merck2-AI559561_at	
merck2-AI559561_x_at	
merck2-AI565303_x_at	SPATA6
merck2-AI565345_x_at	AQP7P1
merck2-AI566346_at	
merck2-AI566394_at	GLT25D1
merck2-AI566989_x_at	
merck2-AI568751_at	
merck2-AI569459_at	
merck2-AI569850_at	LOC440944
merck2-AI570458_at	GLI4
merck2-AI572633_at	
merck2-AI572894_at	RFC5
merck2-AI582647_at	
merck2-AI582647_x_at	
merck2-AI582784_at	ASCL1
merck2-AI582818_at	
merck2-AI582878_at	IFNGR1
merck2-AI583181_at	CCDC85B
merck2-AI583543_at	
merck2-AI587377_at	
merck2-AI591277_at	BZW2
merck2-AI598275_at	CSRP1
merck2-AI610233_a_at	ATP6V1G1
merck2-AI620331_at	CFD
merck2-AI625113_s_at	ZNF652
merck2-AI627375_at	TMBIM6
merck2-AI631444_a_at	WDR4
merck2-AI631731_at	
merck2-AI631773_at	MME
merck2-AI631997_at	
merck2-AI632533_at	
merck2-AI632558_x_at	
merck2-AI632924_at	PPP2R2C
merck2-AI633765_at	LOC644684 LOC728034
merck2-AI633765_x_at	LOC644684 LOC728034
merck2-AI633809_at	RBMXL2
merck2-AI634411_at	
merck2-AI636014_a_at	PCLO
merck2-AI636239_at	RNF39
merck2-AI638063_at	
merck2-AI638405_s_at	MEG3
merck2-AI638532_at	
merck2-AI638649_at	GALNT12
merck2-AI640326_at	CCT5
merck2-AI640437_at	TMEM33
merck2-AI640674_a_at	UBA6
merck2-AI650312_at	
merck2-AI650872_at	
merck2-AI650874_at	
merck2-AI650892_at	NSUN4
merck2-AI650979_a_at	STC2
merck2-AI651026_at	
merck2-AI652137_a_at	RB1CC1
